변환,원자료
2012-12-11,"4,427,100,000,000"
2012-12-12,"4,561,100,000,000"
2012-12-13,"5,893,800,000,000"
2012-12-14,"4,250,400,000,000"
2012-12-17,"4,204,100,000,000"
2012-12-18,"4,557,600,000,000"
2012-12-20,"5,237,800,000,000"
2012-12-21,"5,167,000,000,000"
2012-12-24,"3,245,600,000,000"
2012-12-26,"3,473,500,000,000"
2012-12-27,"3,015,800,000,000"
2012-12-28,"3,188,500,000,000"
2012-12-31,
2013-01-02,"4,400,300,000,000"
2013-01-03,"5,987,800,000,000"
2013-01-04,"4,676,900,000,000"
2013-01-07,"3,941,700,000,000"
2013-01-08,"3,904,300,000,000"
2013-01-09,"3,943,700,000,000"
2013-01-10,"4,471,100,000,000"
2013-01-11,"4,363,800,000,000"
2013-01-14,"4,280,400,000,000"
2013-01-15,"4,376,300,000,000"
2013-01-16,"4,227,900,000,000"
2013-01-17,"4,031,000,000,000"
2013-01-18,"3,830,300,000,000"
2013-01-21,"3,751,800,000,000"
2013-01-22,"4,180,800,000,000"
2013-01-23,"4,125,100,000,000"
2013-01-24,"4,449,400,000,000"
2013-01-25,"4,955,700,000,000"
2013-01-28,"4,528,800,000,000"
2013-01-29,"4,537,600,000,000"
2013-01-30,"4,207,000,000,000"
2013-01-31,"4,366,900,000,000"
2013-02-01,"3,955,500,000,000"
2013-02-04,"3,495,500,000,000"
2013-02-05,"3,703,500,000,000"
2013-02-06,"3,599,200,000,000"
2013-02-07,"3,510,900,000,000"
2013-02-08,"3,960,700,000,000"
2013-02-12,"2,861,500,000,000"
2013-02-13,"3,703,300,000,000"
2013-02-14,"3,426,800,000,000"
2013-02-15,"3,219,200,000,000"
2013-02-18,"2,874,500,000,000"
2013-02-19,"2,756,000,000,000"
2013-02-20,"4,824,500,000,000"
2013-02-21,"3,959,400,000,000"
2013-02-22,"3,954,900,000,000"
2013-02-25,"3,092,600,000,000"
2013-02-26,"3,369,100,000,000"
2013-02-27,"3,465,700,000,000"
2013-02-28,"4,098,500,000,000"
2013-03-04,"4,142,200,000,000"
2013-03-05,"3,726,200,000,000"
2013-03-06,"4,044,400,000,000"
2013-03-07,"3,639,600,000,000"
2013-03-08,"3,514,900,000,000"
2013-03-11,"3,759,800,000,000"
2013-03-12,"3,281,300,000,000"
2013-03-13,"3,420,400,000,000"
2013-03-14,"3,971,500,000,000"
2013-03-15,"5,211,500,000,000"
2013-03-18,"3,906,100,000,000"
2013-03-19,"3,646,200,000,000"
2013-03-20,"3,727,700,000,000"
2013-03-21,"3,592,300,000,000"
2013-03-22,"3,302,800,000,000"
2013-03-25,"3,407,700,000,000"
2013-03-26,"3,423,400,000,000"
2013-03-27,"3,793,600,000,000"
2013-03-28,"3,394,100,000,000"
2013-03-29,"3,444,700,000,000"
2013-04-01,"2,577,900,000,000"
2013-04-02,"4,392,200,000,000"
2013-04-03,"4,345,100,000,000"
2013-04-04,"4,640,600,000,000"
2013-04-05,"4,850,900,000,000"
2013-04-08,"3,882,200,000,000"
2013-04-09,"3,816,700,000,000"
2013-04-10,"4,090,600,000,000"
2013-04-11,"4,720,900,000,000"
2013-04-12,"5,009,000,000,000"
2013-04-15,"4,215,000,000,000"
2013-04-16,"4,777,500,000,000"
2013-04-17,"5,264,700,000,000"
2013-04-18,"4,206,400,000,000"
2013-04-19,"4,379,300,000,000"
2013-04-22,"3,626,700,000,000"
2013-04-23,"3,458,100,000,000"
2013-04-24,"4,363,900,000,000"
2013-04-25,"4,407,100,000,000"
2013-04-26,"4,003,100,000,000"
2013-04-29,"3,648,000,000,000"
2013-04-30,"4,974,700,000,000"
2013-05-02,"4,181,100,000,000"
2013-05-03,"4,226,200,000,000"
2013-05-06,"3,941,000,000,000"
2013-05-07,"3,499,700,000,000"
2013-05-08,"3,964,100,000,000"
2013-05-09,"4,965,500,000,000"
2013-05-10,"4,116,800,000,000"
2013-05-13,"2,955,600,000,000"
2013-05-14,"4,065,500,000,000"
2013-05-15,"3,803,000,000,000"
2013-05-16,"4,877,400,000,000"
2013-05-20,"4,323,100,000,000"
2013-05-21,"3,630,800,000,000"
2013-05-22,"4,447,500,000,000"
2013-05-23,"4,527,800,000,000"
2013-05-24,"3,668,400,000,000"
2013-05-27,"2,927,500,000,000"
2013-05-28,"3,172,300,000,000"
2013-05-29,"4,657,100,000,000"
2013-05-30,"4,783,700,000,000"
2013-05-31,"5,363,900,000,000"
2013-06-03,"3,588,900,000,000"
2013-06-04,"3,889,400,000,000"
2013-06-05,"4,221,400,000,000"
2013-06-07,"5,434,900,000,000"
2013-06-10,"3,679,700,000,000"
2013-06-11,"4,379,600,000,000"
2013-06-12,"3,375,000,000,000"
2013-06-13,"4,957,400,000,000"
2013-06-14,"3,449,500,000,000"
2013-06-17,"3,192,400,000,000"
2013-06-18,"3,388,900,000,000"
2013-06-19,"3,278,300,000,000"
2013-06-20,"4,311,900,000,000"
2013-06-21,"4,891,400,000,000"
2013-06-24,"3,170,100,000,000"
2013-06-25,"4,410,300,000,000"
2013-06-26,"4,046,500,000,000"
2013-06-27,"4,052,300,000,000"
2013-06-28,"4,343,800,000,000"
2013-07-01,"2,937,200,000,000"
2013-07-02,"3,843,100,000,000"
2013-07-03,"3,773,800,000,000"
2013-07-04,"3,093,400,000,000"
2013-07-05,"3,721,200,000,000"
2013-07-08,"3,483,500,000,000"
2013-07-09,"3,114,200,000,000"
2013-07-10,"3,160,700,000,000"
2013-07-11,"3,914,300,000,000"
2013-07-12,"3,411,100,000,000"
2013-07-15,"3,154,500,000,000"
2013-07-16,"2,948,000,000,000"
2013-07-17,"3,970,000,000,000"
2013-07-18,"3,468,500,000,000"
2013-07-19,"3,549,400,000,000"
2013-07-22,"3,588,500,000,000"
2013-07-23,"4,246,000,000,000"
2013-07-24,"3,546,500,000,000"
2013-07-25,"3,834,600,000,000"
2013-07-26,"3,742,100,000,000"
2013-07-29,"4,165,400,000,000"
2013-07-30,"3,511,400,000,000"
2013-07-31,"3,998,900,000,000"
2013-08-01,"3,547,200,000,000"
2013-08-02,"3,970,700,000,000"
2013-08-05,"2,715,300,000,000"
2013-08-06,"3,451,400,000,000"
2013-08-07,"3,495,800,000,000"
2013-08-08,"3,599,800,000,000"
2013-08-09,"3,467,200,000,000"
2013-08-12,"3,030,900,000,000"
2013-08-13,"3,993,300,000,000"
2013-08-14,"4,065,000,000,000"
2013-08-16,"3,772,900,000,000"
2013-08-19,"3,231,000,000,000"
2013-08-20,"4,201,300,000,000"
2013-08-21,"4,250,000,000,000"
2013-08-22,"4,218,500,000,000"
2013-08-23,"3,804,900,000,000"
2013-08-26,"3,225,600,000,000"
2013-08-27,"3,719,500,000,000"
2013-08-28,"3,356,000,000,000"
2013-08-29,"4,705,600,000,000"
2013-08-30,"4,961,400,000,000"
2013-09-02,"3,375,600,000,000"
2013-09-03,"3,967,500,000,000"
2013-09-04,"3,728,300,000,000"
2013-09-05,"4,405,000,000,000"
2013-09-06,"4,162,200,000,000"
2013-09-09,"4,428,000,000,000"
2013-09-10,"5,270,500,000,000"
2013-09-11,"4,564,900,000,000"
2013-09-12,"5,673,200,000,000"
2013-09-13,"3,921,700,000,000"
2013-09-16,"4,059,200,000,000"
2013-09-17,"4,255,600,000,000"
2013-09-23,"5,091,600,000,000"
2013-09-24,"4,180,900,000,000"
2013-09-25,"4,078,100,000,000"
2013-09-26,"3,891,200,000,000"
2013-09-27,"3,999,800,000,000"
2013-09-30,"4,094,300,000,000"
2013-10-01,"3,901,900,000,000"
2013-10-02,"4,304,400,000,000"
2013-10-04,"4,253,800,000,000"
2013-10-07,"3,393,500,000,000"
2013-10-08,"3,672,400,000,000"
2013-10-10,"3,994,700,000,000"
2013-10-11,"28,773,300,000,000"
2013-10-14,"3,580,700,000,000"
2013-10-15,"3,985,400,000,000"
2013-10-16,"4,314,600,000,000"
2013-10-17,"4,835,600,000,000"
2013-10-18,"4,374,900,000,000"
2013-10-21,"4,073,700,000,000"
2013-10-22,"4,494,200,000,000"
2013-10-23,"4,862,400,000,000"
2013-10-24,"3,751,800,000,000"
2013-10-25,"3,956,800,000,000"
2013-10-28,"3,842,900,000,000"
2013-10-29,"3,634,700,000,000"
2013-10-30,"4,055,200,000,000"
2013-10-31,"4,403,600,000,000"
2013-11-01,"3,567,600,000,000"
2013-11-04,"3,479,100,000,000"
2013-11-05,"3,480,400,000,000"
2013-11-06,"3,881,200,000,000"
2013-11-07,"3,617,400,000,000"
2013-11-08,"3,843,100,000,000"
2013-11-11,"3,258,500,000,000"
2013-11-12,"3,154,400,000,000"
2013-11-13,"3,340,600,000,000"
2013-11-14,"3,692,000,000,000"
2013-11-15,"3,613,000,000,000"
2013-11-18,"3,023,600,000,000"
2013-11-19,"4,232,100,000,000"
2013-11-20,"4,465,400,000,000"
2013-11-21,"3,241,600,000,000"
2013-11-22,"3,378,000,000,000"
2013-11-25,"2,984,900,000,000"
2013-11-26,"3,400,500,000,000"
2013-11-27,"3,630,200,000,000"
2013-11-28,"3,994,100,000,000"
2013-11-29,"3,348,900,000,000"
2013-12-02,"3,202,000,000,000"
2013-12-03,"3,591,400,000,000"
2013-12-04,"3,394,600,000,000"
2013-12-05,"3,254,600,000,000"
2013-12-06,"3,329,500,000,000"
2013-12-09,"2,962,400,000,000"
2013-12-10,"2,939,900,000,000"
2013-12-11,"3,374,700,000,000"
2013-12-12,"3,550,700,000,000"
2013-12-13,"3,230,600,000,000"
2013-12-16,"2,809,800,000,000"
2013-12-17,"3,141,900,000,000"
2013-12-18,"3,688,400,000,000"
2013-12-19,"3,717,200,000,000"
2013-12-20,"3,056,000,000,000"
2013-12-23,"3,176,700,000,000"
2013-12-24,"3,072,400,000,000"
2013-12-26,"3,164,000,000,000"
2013-12-27,"2,953,700,000,000"
2013-12-30,"3,174,300,000,000"
2013-12-31,
2014-01-02,"4,222,600,000,000"
2014-01-03,"3,919,200,000,000"
2014-01-06,"3,594,300,000,000"
2014-01-07,"3,606,700,000,000"
2014-01-08,"4,244,600,000,000"
2014-01-09,"4,584,600,000,000"
2014-01-10,"4,213,900,000,000"
2014-01-13,"3,292,500,000,000"
2014-01-14,"3,448,500,000,000"
2014-01-15,"3,757,100,000,000"
2014-01-16,"3,317,200,000,000"
2014-01-17,"3,256,700,000,000"
2014-01-20,"2,819,000,000,000"
2014-01-21,"3,299,900,000,000"
2014-01-22,"3,405,800,000,000"
2014-01-23,"3,380,900,000,000"
2014-01-24,"4,301,700,000,000"
2014-01-27,"4,321,600,000,000"
2014-01-28,"4,130,300,000,000"
2014-01-29,"4,182,200,000,000"
2014-02-03,"3,903,300,000,000"
2014-02-04,"4,427,800,000,000"
2014-02-05,"3,889,300,000,000"
2014-02-06,"3,940,200,000,000"
2014-02-07,"4,344,000,000,000"
2014-02-10,"3,154,400,000,000"
2014-02-11,"3,187,800,000,000"
2014-02-12,"3,569,000,000,000"
2014-02-13,"2,865,000,000,000"
2014-02-14,"3,158,500,000,000"
2014-02-17,"3,353,400,000,000"
2014-02-18,"2,689,200,000,000"
2014-02-19,"2,991,500,000,000"
2014-02-20,"3,787,100,000,000"
2014-02-21,"3,455,100,000,000"
2014-02-24,"2,830,600,000,000"
2014-02-25,"3,975,900,000,000"
2014-02-26,"3,785,700,000,000"
2014-02-27,"3,763,700,000,000"
2014-02-28,"4,724,900,000,000"
2014-03-03,"3,334,400,000,000"
2014-03-04,"3,036,200,000,000"
2014-03-05,"3,567,000,000,000"
2014-03-06,"3,301,700,000,000"
2014-03-07,"3,208,100,000,000"
2014-03-10,"3,351,200,000,000"
2014-03-11,"3,387,400,000,000"
2014-03-12,"4,125,000,000,000"
2014-03-13,"4,349,800,000,000"
2014-03-14,"3,976,800,000,000"
2014-03-17,"3,264,800,000,000"
2014-03-18,"3,560,000,000,000"
2014-03-19,"3,363,200,000,000"
2014-03-20,"3,275,700,000,000"
2014-03-21,"3,373,500,000,000"
2014-03-24,"3,264,300,000,000"
2014-03-25,"3,728,700,000,000"
2014-03-26,"3,972,300,000,000"
2014-03-27,"3,867,300,000,000"
2014-03-28,"3,392,000,000,000"
2014-03-31,"4,391,700,000,000"
2014-04-01,"3,708,400,000,000"
2014-04-02,"3,905,600,000,000"
2014-04-03,"4,122,200,000,000"
2014-04-04,"3,215,400,000,000"
2014-04-07,"3,590,500,000,000"
2014-04-08,"3,702,200,000,000"
2014-04-09,"4,695,200,000,000"
2014-04-10,"4,101,400,000,000"
2014-04-11,"3,428,400,000,000"
2014-04-14,"2,821,700,000,000"
2014-04-15,"3,409,000,000,000"
2014-04-16,"3,227,500,000,000"
2014-04-17,"2,857,500,000,000"
2014-04-18,"2,723,000,000,000"
2014-04-21,"2,197,800,000,000"
2014-04-22,"3,020,300,000,000"
2014-04-23,"3,822,100,000,000"
2014-04-24,"3,513,600,000,000"
2014-04-25,"3,600,000,000,000"
2014-04-28,"2,791,500,000,000"
2014-04-29,"2,935,300,000,000"
2014-04-30,"3,844,100,000,000"
2014-05-02,"3,205,100,000,000"
2014-05-07,"3,539,100,000,000"
2014-05-08,"3,818,300,000,000"
2014-05-09,"3,414,700,000,000"
2014-05-12,"3,718,200,000,000"
2014-05-13,"3,698,500,000,000"
2014-05-14,"3,636,500,000,000"
2014-05-15,"3,301,800,000,000"
2014-05-16,"4,068,600,000,000"
2014-05-19,"4,136,200,000,000"
2014-05-20,"3,661,300,000,000"
2014-05-21,"3,217,900,000,000"
2014-05-22,"3,574,300,000,000"
2014-05-23,"3,134,000,000,000"
2014-05-26,"2,652,000,000,000"
2014-05-27,"2,704,700,000,000"
2014-05-28,"3,218,700,000,000"
2014-05-29,"3,628,800,000,000"
2014-05-30,"4,998,400,000,000"
2014-06-02,"6,104,500,000,000"
2014-06-03,"4,757,900,000,000"
2014-06-05,"4,404,900,000,000"
2014-06-09,"4,514,200,000,000"
2014-06-10,"3,872,300,000,000"
2014-06-11,"3,810,100,000,000"
2014-06-12,"4,147,000,000,000"
2014-06-13,"3,505,400,000,000"
2014-06-16,"3,309,600,000,000"
2014-06-17,"3,448,900,000,000"
2014-06-18,"3,187,200,000,000"
2014-06-19,"3,873,700,000,000"
2014-06-20,"3,977,300,000,000"
2014-06-23,"3,284,700,000,000"
2014-06-24,"3,664,500,000,000"
2014-06-25,"3,306,300,000,000"
2014-06-26,"3,793,400,000,000"
2014-06-27,"2,962,200,000,000"
2014-06-30,"2,870,200,000,000"
2014-07-01,"2,936,700,000,000"
2014-07-02,"3,713,400,000,000"
2014-07-03,"3,415,300,000,000"
2014-07-04,"3,036,600,000,000"
2014-07-07,"2,974,400,000,000"
2014-07-08,"3,369,900,000,000"
2014-07-09,"3,677,100,000,000"
2014-07-10,"3,580,100,000,000"
2014-07-11,"3,467,800,000,000"
2014-07-14,"3,072,000,000,000"
2014-07-15,"4,040,600,000,000"
2014-07-16,"3,893,300,000,000"
2014-07-17,"3,854,100,000,000"
2014-07-18,"3,238,900,000,000"
2014-07-21,"3,193,000,000,000"
2014-07-22,"3,006,900,000,000"
2014-07-23,"4,049,500,000,000"
2014-07-24,"4,542,300,000,000"
2014-07-25,"3,826,700,000,000"
2014-07-28,"4,671,200,000,000"
2014-07-29,"5,872,700,000,000"
2014-07-30,"6,426,400,000,000"
2014-07-31,"5,997,900,000,000"
2014-08-01,"4,928,800,000,000"
2014-08-04,"3,862,200,000,000"
2014-08-05,"3,784,600,000,000"
2014-08-06,"4,416,900,000,000"
2014-08-07,"3,683,700,000,000"
2014-08-08,"4,407,200,000,000"
2014-08-11,"3,435,600,000,000"
2014-08-12,"3,694,900,000,000"
2014-08-13,"4,160,800,000,000"
2014-08-14,"3,786,600,000,000"
2014-08-18,"3,565,300,000,000"
2014-08-19,"4,263,600,000,000"
2014-08-20,"4,570,200,000,000"
2014-08-21,"4,477,000,000,000"
2014-08-22,"3,455,300,000,000"
2014-08-25,"3,442,700,000,000"
2014-08-26,"3,620,600,000,000"
2014-08-27,"4,316,300,000,000"
2014-08-28,"3,720,900,000,000"
2014-08-29,"3,990,200,000,000"
2014-09-01,"3,181,800,000,000"
2014-09-02,"3,981,600,000,000"
2014-09-03,"4,625,000,000,000"
2014-09-04,"4,448,000,000,000"
2014-09-05,"3,857,200,000,000"
2014-09-11,"4,910,300,000,000"
2014-09-12,"3,779,200,000,000"
2014-09-15,"3,112,900,000,000"
2014-09-16,"3,071,300,000,000"
2014-09-17,"3,429,400,000,000"
2014-09-18,"5,215,300,000,000"
2014-09-19,"4,812,300,000,000"
2014-09-22,"3,483,800,000,000"
2014-09-23,"4,572,800,000,000"
2014-09-24,"4,342,200,000,000"
2014-09-25,"4,275,100,000,000"
2014-09-26,"3,770,000,000,000"
2014-09-29,"4,377,100,000,000"
2014-09-30,"4,160,100,000,000"
2014-10-01,"4,293,500,000,000"
2014-10-02,"4,637,500,000,000"
2014-10-06,"4,196,900,000,000"
2014-10-07,"3,867,800,000,000"
2014-10-08,"3,690,700,000,000"
2014-10-10,"4,357,000,000,000"
2014-10-13,"3,945,700,000,000"
2014-10-14,"4,117,600,000,000"
2014-10-15,"4,022,400,000,000"
2014-10-16,"4,423,300,000,000"
2014-10-17,"4,454,000,000,000"
2014-10-20,"3,518,100,000,000"
2014-10-21,"4,274,800,000,000"
2014-10-22,"4,359,700,000,000"
2014-10-23,"4,279,800,000,000"
2014-10-24,"4,255,800,000,000"
2014-10-27,"3,995,200,000,000"
2014-10-28,"3,713,000,000,000"
2014-10-29,"5,341,300,000,000"
2014-10-30,"4,923,400,000,000"
2014-10-31,"5,245,300,000,000"
2014-11-03,"4,397,300,000,000"
2014-11-04,"4,868,400,000,000"
2014-11-05,"4,001,400,000,000"
2014-11-06,"4,368,900,000,000"
2014-11-07,"3,574,800,000,000"
2014-11-10,"4,422,100,000,000"
2014-11-11,"4,408,100,000,000"
2014-11-12,"4,401,100,000,000"
2014-11-13,"3,902,500,000,000"
2014-11-14,"4,950,400,000,000"
2014-11-17,"4,255,100,000,000"
2014-11-18,"4,086,200,000,000"
2014-11-19,"4,396,800,000,000"
2014-11-20,"4,194,500,000,000"
2014-11-21,"4,312,400,000,000"
2014-11-24,"5,477,300,000,000"
2014-11-25,"6,024,600,000,000"
2014-11-26,"3,950,000,000,000"
2014-11-27,"5,176,700,000,000"
2014-11-28,"4,220,600,000,000"
2014-12-01,"4,605,200,000,000"
2014-12-02,"3,708,900,000,000"
2014-12-03,"3,136,400,000,000"
2014-12-04,"3,464,600,000,000"
2014-12-05,"3,434,300,000,000"
2014-12-08,"3,056,600,000,000"
2014-12-09,"3,631,500,000,000"
2014-12-10,"3,748,800,000,000"
2014-12-11,"4,311,400,000,000"
2014-12-12,"3,738,600,000,000"
2014-12-15,"3,695,200,000,000"
2014-12-16,"4,218,500,000,000"
2014-12-17,"4,011,300,000,000"
2014-12-18,"5,242,600,000,000"
2014-12-19,"4,309,200,000,000"
2014-12-22,"4,035,000,000,000"
2014-12-23,"3,595,300,000,000"
2014-12-24,"2,936,900,000,000"
2014-12-26,"3,406,200,000,000"
2014-12-29,"3,395,900,000,000"
2014-12-30,"3,643,000,000,000"
2014-12-31,
2015-01-02,"3,620,100,000,000"
2015-01-05,"4,663,100,000,000"
2015-01-06,"4,655,200,000,000"
2015-01-07,"2,697,300,000,000"
2015-01-08,"4,170,300,000,000"
2015-01-09,"4,246,400,000,000"
2015-01-12,"3,498,600,000,000"
2015-01-13,"4,791,800,000,000"
2015-01-14,"4,341,100,000,000"
2015-01-15,"3,767,000,000,000"
2015-01-16,"3,920,600,000,000"
2015-01-19,"3,506,200,000,000"
2015-01-20,"3,573,000,000,000"
2015-01-21,"4,251,700,000,000"
2015-01-22,"4,477,200,000,000"
2015-01-23,"4,595,900,000,000"
2015-01-26,"3,900,300,000,000"
2015-01-27,"4,493,100,000,000"
2015-01-28,"5,188,400,000,000"
2015-01-29,"5,334,700,000,000"
2015-01-30,"5,889,600,000,000"
2015-02-02,"4,306,500,000,000"
2015-02-03,"4,593,500,000,000"
2015-02-04,"4,938,200,000,000"
2015-02-05,"4,229,100,000,000"
2015-02-06,"4,690,500,000,000"
2015-02-09,"4,285,800,000,000"
2015-02-10,"4,084,500,000,000"
2015-02-11,"4,227,700,000,000"
2015-02-12,"4,263,300,000,000"
2015-02-13,"4,011,400,000,000"
2015-02-16,"3,637,300,000,000"
2015-02-17,"3,461,100,000,000"
2015-02-23,"4,142,500,000,000"
2015-02-24,"4,112,600,000,000"
2015-02-25,"4,827,400,000,000"
2015-02-26,"5,019,300,000,000"
2015-02-27,"5,527,700,000,000"
2015-03-02,"5,493,300,000,000"
2015-03-03,"5,301,000,000,000"
2015-03-04,"4,595,800,000,000"
2015-03-05,"3,939,100,000,000"
2015-03-06,"4,749,000,000,000"
2015-03-09,"3,942,000,000,000"
2015-03-10,"4,677,600,000,000"
2015-03-11,"5,795,400,000,000"
2015-03-12,"6,277,300,000,000"
2015-03-13,"4,249,800,000,000"
2015-03-16,"4,562,900,000,000"
2015-03-17,"5,331,700,000,000"
2015-03-18,"5,306,000,000,000"
2015-03-19,"5,557,800,000,000"
2015-03-20,"5,060,600,000,000"
2015-03-23,"4,575,000,000,000"
2015-03-24,"4,561,800,000,000"
2015-03-25,"4,983,200,000,000"
2015-03-26,"5,100,200,000,000"
2015-03-27,"5,035,100,000,000"
2015-03-30,"4,347,300,000,000"
2015-03-31,"5,291,400,000,000"
2015-04-01,"5,316,800,000,000"
2015-04-02,"5,904,800,000,000"
2015-04-03,"4,452,300,000,000"
2015-04-06,"4,726,600,000,000"
2015-04-07,"4,760,100,000,000"
2015-04-08,"6,416,100,000,000"
2015-04-09,"5,805,400,000,000"
2015-04-10,"6,275,500,000,000"
2015-04-13,"6,949,800,000,000"
2015-04-14,"7,954,000,000,000"
2015-04-15,"7,283,600,000,000"
2015-04-16,"7,187,300,000,000"
2015-04-17,"6,249,200,000,000"
2015-04-20,"6,973,900,000,000"
2015-04-21,"6,825,200,000,000"
2015-04-22,"8,388,500,000,000"
2015-04-23,"8,076,500,000,000"
2015-04-24,"8,114,600,000,000"
2015-04-27,"6,117,100,000,000"
2015-04-28,"6,068,600,000,000"
2015-04-29,"6,564,700,000,000"
2015-04-30,"6,018,800,000,000"
2015-05-04,"4,668,400,000,000"
2015-05-06,"5,600,800,000,000"
2015-05-07,"5,370,700,000,000"
2015-05-08,"4,677,200,000,000"
2015-05-11,"4,962,800,000,000"
2015-05-12,"4,899,700,000,000"
2015-05-13,"4,928,900,000,000"
2015-05-14,"5,003,100,000,000"
2015-05-15,"6,152,400,000,000"
2015-05-18,"5,784,600,000,000"
2015-05-19,"5,650,800,000,000"
2015-05-20,"5,998,500,000,000"
2015-05-21,"5,596,400,000,000"
2015-05-22,"5,992,100,000,000"
2015-05-26,"6,372,100,000,000"
2015-05-27,"7,887,300,000,000"
2015-05-28,"6,742,800,000,000"
2015-05-29,"7,648,600,000,000"
2015-06-01,"5,697,900,000,000"
2015-06-02,"6,940,000,000,000"
2015-06-03,"6,300,100,000,000"
2015-06-04,"7,004,200,000,000"
2015-06-05,"6,086,700,000,000"
2015-06-08,"5,508,800,000,000"
2015-06-09,"5,538,700,000,000"
2015-06-10,"6,101,600,000,000"
2015-06-11,"7,496,000,000,000"
2015-06-12,"5,960,200,000,000"
2015-06-15,"4,765,900,000,000"
2015-06-16,"6,265,600,000,000"
2015-06-17,"5,064,200,000,000"
2015-06-18,"5,245,800,000,000"
2015-06-19,"5,570,900,000,000"
2015-06-22,"4,248,200,000,000"
2015-06-23,"5,218,300,000,000"
2015-06-24,"5,240,700,000,000"
2015-06-25,"5,832,400,000,000"
2015-06-26,"6,232,900,000,000"
2015-06-29,"6,142,800,000,000"
2015-06-30,"5,606,700,000,000"
2015-07-01,"5,887,500,000,000"
2015-07-02,"6,954,700,000,000"
2015-07-03,"5,877,200,000,000"
2015-07-06,"6,275,900,000,000"
2015-07-07,"8,200,300,000,000"
2015-07-08,"7,392,500,000,000"
2015-07-09,"6,994,500,000,000"
2015-07-10,"6,514,200,000,000"
2015-07-13,"6,184,000,000,000"
2015-07-14,"6,687,800,000,000"
2015-07-15,"7,492,800,000,000"
2015-07-16,"7,511,200,000,000"
2015-07-17,"8,471,400,000,000"
2015-07-20,"6,032,600,000,000"
2015-07-21,"6,488,300,000,000"
2015-07-22,"6,766,300,000,000"
2015-07-23,"6,137,900,000,000"
2015-07-24,"6,021,500,000,000"
2015-07-27,"6,377,300,000,000"
2015-07-28,"6,440,800,000,000"
2015-07-29,"6,590,700,000,000"
2015-07-30,"6,690,300,000,000"
2015-07-31,"6,187,300,000,000"
2015-08-03,"4,969,400,000,000"
2015-08-04,"5,020,100,000,000"
2015-08-05,"4,977,500,000,000"
2015-08-06,"5,738,400,000,000"
2015-08-07,"4,538,500,000,000"
2015-08-10,"4,450,800,000,000"
2015-08-11,"5,029,100,000,000"
2015-08-12,"6,801,500,000,000"
2015-08-13,"5,114,000,000,000"
2015-08-17,"4,561,500,000,000"
2015-08-18,"5,534,000,000,000"
2015-08-19,"7,107,600,000,000"
2015-08-20,"5,077,400,000,000"
2015-08-21,"6,761,200,000,000"
2015-08-24,"6,088,800,000,000"
2015-08-25,"6,564,900,000,000"
2015-08-26,"6,763,200,000,000"
2015-08-27,"6,640,200,000,000"
2015-08-28,"6,405,500,000,000"
2015-08-31,"5,950,600,000,000"
2015-09-01,"4,831,100,000,000"
2015-09-02,"4,953,200,000,000"
2015-09-03,"4,513,400,000,000"
2015-09-04,"4,642,600,000,000"
2015-09-07,"3,731,000,000,000"
2015-09-08,"4,767,200,000,000"
2015-09-09,"5,193,300,000,000"
2015-09-10,"5,396,700,000,000"
2015-09-11,"4,605,400,000,000"
2015-09-14,"4,086,000,000,000"
2015-09-15,"3,928,200,000,000"
2015-09-16,"5,836,400,000,000"
2015-09-17,"5,545,800,000,000"
2015-09-18,"6,663,900,000,000"
2015-09-21,"3,858,200,000,000"
2015-09-22,"4,456,200,000,000"
2015-09-23,"5,433,900,000,000"
2015-09-24,"5,080,700,000,000"
2015-09-25,"4,176,800,000,000"
2015-09-30,"5,435,700,000,000"
2015-10-01,"5,093,600,000,000"
2015-10-02,"5,192,800,000,000"
2015-10-05,"4,533,500,000,000"
2015-10-06,"5,457,300,000,000"
2015-10-07,"6,195,500,000,000"
2015-10-08,"6,067,200,000,000"
2015-10-12,"5,988,400,000,000"
2015-10-13,"5,112,200,000,000"
2015-10-14,"4,959,500,000,000"
2015-10-15,"4,564,600,000,000"
2015-10-16,"4,616,100,000,000"
2015-10-19,"4,210,300,000,000"
2015-10-20,"4,691,700,000,000"
2015-10-21,"5,306,100,000,000"
2015-10-22,"5,877,400,000,000"
2015-10-23,"5,303,900,000,000"
2015-10-26,"4,267,500,000,000"
2015-10-27,"4,011,400,000,000"
2015-10-28,"4,877,000,000,000"
2015-10-29,"5,622,200,000,000"
2015-10-30,"5,945,900,000,000"
2015-11-02,"4,670,600,000,000"
2015-11-03,"5,731,100,000,000"
2015-11-04,"4,854,000,000,000"
2015-11-05,"3,946,600,000,000"
2015-11-06,"4,513,100,000,000"
2015-11-09,"3,908,000,000,000"
2015-11-10,"5,372,500,000,000"
2015-11-11,"3,795,800,000,000"
2015-11-12,"3,402,300,000,000"
2015-11-13,"4,186,200,000,000"
2015-11-16,"4,762,700,000,000"
2015-11-17,"4,414,100,000,000"
2015-11-18,"4,539,600,000,000"
2015-11-19,"4,469,300,000,000"
2015-11-20,"3,981,100,000,000"
2015-11-23,"4,422,700,000,000"
2015-11-24,"4,228,700,000,000"
2015-11-25,"4,170,400,000,000"
2015-11-26,"4,361,300,000,000"
2015-11-27,"3,898,100,000,000"
2015-11-30,"6,410,000,000,000"
2015-12-01,"4,672,200,000,000"
2015-12-02,"4,341,100,000,000"
2015-12-03,"3,434,300,000,000"
2015-12-04,"3,175,000,000,000"
